"","LEVEL_3_CO","LEVEL_NAME","LEVEL_3_ID","Lat","Long","presence","species"
"5604","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Lonchorhina_aurita"
"5605","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Lontra_longicaudis"
"5606","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Lophostoma_brasiliense"
"5607","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Lophostoma_carrikeri"
"5608","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Lophostoma_silvicolum"
"5609","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Lycalopex_vetulus"
"5610","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Macrophyllum_macrophyllum"
"5611","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Makalata_didelphoides"
"5612","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Marmosa_demerarae"
"5613","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Marmosa_murina"
"5614","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Marmosa_paraguayanus"
"5615","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Marmosops_incanus"
"5616","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Mazama_americana"
"5617","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Mazama_gouazoubira"
"5618","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Mazama_nemorivaga"
"5619","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Megaptera_novaeangliae"
"5620","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Mesomys_stimulax"
"5621","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Mesophylla_macconnelli"
"5622","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Mesoplodon_densirostris"
"5623","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Mesoplodon_europaeus"
"5624","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Metachirus_nudicaudatus"
"5625","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Micronycteris_hirsuta"
"5626","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Micronycteris_megalotis"
"5627","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Micronycteris_microtis"
"5628","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Micronycteris_minuta"
"5629","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Micronycteris_schmidtorum"
"5630","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Mimon_bennettii"
"5631","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Mimon_crenulatum"
"5632","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Molossops_mattogrossensis"
"5633","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Molossops_temminckii"
"5634","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Molossus_molossus"
"5635","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Molossus_rufus"
"5636","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Monodelphis_americana"
"5637","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Monodelphis_domestica"
"5638","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Monodelphis_emiliae"
"5639","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Monodelphis_iheringi"
"5640","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Monodelphis_kunsi"
"5641","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Mustela_africana"
"5642","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Myotis_albescens"
"5643","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Myotis_nigricans"
"5644","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Myotis_riparius"
"5645","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Myotis_ruber"
"5646","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Myrmecophaga_tridactyla"
"5647","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Nasua_nasua"
"5648","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Necromys_lasiurus"
"5649","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Nectomys_squamipes"
"5650","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Noctilio_albiventris"
"5651","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Noctilio_leporinus"
"5652","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Nyctinomops_aurispinosus"
"5653","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Nyctinomops_laticaudatus"
"5654","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Nyctinomops_macrotis"
"5655","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oecomys_bicolor"
"5656","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oecomys_catherinae"
"5657","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oecomys_concolor"
"5658","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oecomys_paricola"
"5659","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oecomys_trinitatis"
"5660","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oligoryzomys_eliurus"
"5661","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oligoryzomys_flavescens"
"5662","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oligoryzomys_fornesi"
"5663","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oligoryzomys_moojeni"
"5664","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oligoryzomys_nigripes"
"5665","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oligoryzomys_rupestris"
"5666","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oligoryzomys_stramineus"
"5667","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Orcinus_orca"
"5668","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oxymycterus_amazonicus"
"5669","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oxymycterus_dasytrichus"
"5670","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Oxymycterus_hispidus"
"5671","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Ozotoceros_bezoarticus"
"5672","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Panthera_onca"
"5673","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Pecari_tajacu"
"5674","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Peponocephala_electra"
"5675","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Peropteryx_kappleri"
"5676","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Peropteryx_leucoptera"
"5677","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Peropteryx_macrotis"
"5678","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Philander_frenatus"
"5679","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Philander_opossum"
"5680","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Phylloderma_stenops"
"5681","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Phyllomys_blainvillii"
"5682","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Phyllomys_lamarum"
"5683","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Phyllomys_pattoni"
"5684","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Phyllomys_unicolor"
"5685","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Phyllostomus_discolor"
"5686","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Phyllostomus_elongatus"
"5687","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Phyllostomus_hastatus"
"5688","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Physeter_macrocephalus"
"5689","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Platyrrhinus_helleri"
"5690","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Platyrrhinus_lineatus"
"5691","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Platyrrhinus_recifinus"
"5692","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Potos_flavus"
"5693","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Priodontes_maximus"
"5694","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Procyon_cancrivorus"
"5695","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Proechimys_cuvieri"
"5696","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Promops_nasutus"
"5697","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Pseudorca_crassidens"
"5698","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Pseudoryzomys_simplex"
"5699","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Pteronotus_davyi"
"5700","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Pteronotus_personatus"
"5701","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Puma_concolor"
"5702","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Pygoderma_bilabiatum"
"5703","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Rhinophylla_fischerae"
"5704","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Rhinophylla_pumilio"
"5705","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Rhipidomys_emiliae"
"5706","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Rhipidomys_mastacalis"
"5707","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Rhogeessa_io"
"5708","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Rhynchonycteris_naso"
"5709","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Saccopteryx_bilineata"
"5710","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Saccopteryx_canescens"
"5711","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Saccopteryx_leptura"
"5712","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Saguinus_niger"
"5713","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Saimiri_sciureus"
"5714","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Sapajus_apella"
"5715","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Sapajus_flavius"
"5716","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Sapajus_robustus"
"5717","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Sapajus_xanthosternos"
"5718","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Sciurus_aestuans"
"5719","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Sooretamys_angouya"
"5720","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Sotalia_guianensis"
"5721","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Speothos_venaticus"
"5722","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Stenella_attenuata"
"5723","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Stenella_clymene"
"5724","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Stenella_coeruleoalba"
"5725","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Stenella_frontalis"
"5726","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Stenella_longirostris"
"5727","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Steno_bredanensis"
"5728","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Sturnira_lilium"
"5729","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Sturnira_tildae"
"5730","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Tadarida_brasiliensis"
"5731","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Tamandua_tetradactyla"
"5732","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Tapirus_terrestris"
"5733","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Tayassu_pecari"
"5734","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Thalpomys_cerradensis"
"5735","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Thaptomys_nigrita"
"5736","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Thrichomys_apereoides"
"5737","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Thrichomys_inermis"
"5738","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Thrichomys_laurentius"
"5739","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Thylamys_karimii"
"5740","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Thylamys_velutinus"
"5741","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Thyroptera_tricolor"
"5742","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Tolypeutes_tricinctus"
"5743","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Tonatia_bidens"
"5744","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Tonatia_saurophila"
"5745","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Trachops_cirrhosus"
"5746","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Trichechus_inunguis"
"5747","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Trichechus_manatus"
"5748","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Trinomys_albispinus"
"5749","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Trinomys_iheringi"
"5750","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Trinomys_paratus"
"5751","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Trinomys_setosus"
"5752","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Trinomys_yonenagae"
"5753","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Trinycteris_nicefori"
"5754","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Tursiops_truncatus"
"5755","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Uroderma_bilobatum"
"5756","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Uroderma_magnirostrum"
"5757","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Vampyriscus_bidens"
"5758","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Vampyrodes_caraccioli"
"5759","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Wiedomys_cerradensis"
"5760","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Wiedomys_pyrrhorhinos"
"5761","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Xeronycteris_vieirai"
"5762","BZE","Brazil Northeast",46,-8.63517319732,-41.7295259506,1,"Ziphius_cavirostris"
"5763","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Akodon_cursor"
"5764","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Akodon_lindberghi"
"5765","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Akodon_montensis"
"5766","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Akodon_mystax"
"5767","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Akodon_paranaensis"
"5768","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Akodon_serrensis"
"5769","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Alouatta_caraya"
"5770","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Alouatta_guariba"
"5771","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Anoura_caudifer"
"5772","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Anoura_geoffroyi"
"5773","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Artibeus_fimbriatus"
"5774","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Artibeus_lituratus"
"5775","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Artibeus_obscurus"
"5776","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Artibeus_planirostris"
"5777","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Balaenoptera_acutorostrata"
"5778","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Balaenoptera_bonaerensis"
"5779","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Balaenoptera_borealis"
"5780","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Balaenoptera_edeni"
"5781","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Balaenoptera_musculus"
"5782","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Balaenoptera_physalus"
"5783","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Berardius_arnuxii"
"5784","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Bibimys_labiosus"
"5785","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Blarinomys_breviceps"
"5786","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Blastocerus_dichotomus"
"5787","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Brachyteles_arachnoides"
"5788","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Brachyteles_hypoxanthus"
"5789","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Bradypus_torquatus"
"5790","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Bradypus_variegatus"
"5791","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Brucepattersonius_albinasus"
"5792","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Brucepattersonius_soricinus"
"5793","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Cabassous_tatouay"
"5794","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Cabassous_unicinctus"
"5795","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Callicebus_nigrifrons"
"5796","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Callicebus_personatus"
"5797","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Callithrix_aurita"
"5798","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Callithrix_flaviceps"
"5799","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Callithrix_geoffroyi"
"5800","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Callithrix_kuhlii"
"5801","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Callithrix_penicillata"
"5802","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Calomys_callosus"
"5803","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Calomys_expulsus"
"5804","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Calomys_tener"
"5805","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Caluromys_lanatus"
"5806","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Caluromys_philander"
"5807","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Carollia_brevicauda"
"5808","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Carollia_perspicillata"
"5809","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Carterodon_sulcidens"
"5810","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Cavia_aperea"
"5811","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Cavia_fulgida"
"5812","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Centronycteris_maximiliani"
"5813","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Cerdocyon_thous"
"5814","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Cerradomys_scotti"
"5815","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Cerradomys_subflavus"
"5816","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Chaetomys_subspinosus"
"5817","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Chiroderma_doriae"
"5818","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Chiroderma_trinitatum"
"5819","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Chiroderma_villosum"
"5820","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Chironectes_minimus"
"5821","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Choeroniscus_minor"
"5822","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Chrotopterus_auritus"
"5823","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Chrysocyon_brachyurus"
"5824","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Clyomys_laticeps"
"5825","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Coendou_insidiosus"
"5826","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Coendou_prehensilis"
"5827","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Coendou_spinosus"
"5828","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Conepatus_chinga"
"5829","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Cuniculus_paca"
"5830","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Cynomops_abrasus"
"5831","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Dasyprocta_azarae"
"5832","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Dasypus_novemcinctus"
"5833","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Dasypus_septemcinctus"
"5834","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Delomys_collinus"
"5835","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Delomys_dorsalis"
"5836","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Delomys_sublineatus"
"5837","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Delphinus_capensis"
"5838","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Delphinus_delphis"
"5839","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Dermanura_cinerea"
"5840","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Dermanura_gnoma"
"5841","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Desmodus_rotundus"
"5842","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Diaemus_youngi"
"5843","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Diclidurus_albus"
"5844","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Diclidurus_scutatus"
"5845","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Didelphis_albiventris"
"5846","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Didelphis_aurita"
"5847","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Diphylla_ecaudata"
"5848","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Eira_barbara"
"5849","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Eptesicus_brasiliensis"
"5850","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Eptesicus_diminutus"
"5851","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Eptesicus_furinalis"
"5852","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Eubalaena_australis"
"5853","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Eumops_auripendulus"
"5854","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Eumops_glaucinus"
"5855","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Eumops_maurus"
"5856","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Eumops_perotis"
"5857","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Euphractus_sexcinctus"
"5858","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Euryoryzomys_lamia"
"5859","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Euryoryzomys_russatus"
"5860","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Euryzygomatomys_spinosus"
"5861","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Feresa_attenuata"
"5862","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Furipterus_horrens"
"5863","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Galea_spixii"
"5864","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Galictis_cuja"
"5865","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Galictis_vittata"
"5866","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Globicephala_macrorhynchus"
"5867","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Globicephala_melas"
"5868","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Glossophaga_soricina"
"5869","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Glyphonycteris_sylvestris"
"5870","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Gracilinanus_agilis"
"5871","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Gracilinanus_microtarsus"
"5872","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Grampus_griseus"
"5873","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Herpailurus_yagouaroundi"
"5874","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Holochilus_brasiliensis"
"5875","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Holochilus_sciureus"
"5876","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Homo_sapiens"
"5877","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Hydrochoerus_hydrochaeris"
"5878","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Hylaeamys_laticeps"
"5879","BZL","Brazil Southeast",47,-19.7253441864,-45.4809744629,1,"Hylaeamys_megacephalus"
